A11070,n_ctc,n_eitc,eip_count,county,STATEFIPS,tot_returns,tot_filers,tot_ctc,eip_amount,share_vita,share_using_pp,share_wage_earners,share_rac,share_ctc,mean_eip,mean_ctc,tot_deps,PREP,share_eitc_lt_75k,mean_eitc,tot_eitc,share_eitc_lt_75k_17,mean_eitc_17,tot_eitc_17,share_eip,tot_returns_17,share_ctc_17,mean_ctc_17,tot_ctc_17,share_using_pp_17,n_ctc_17,n_eitc_17,counts_2021,counts_2017,RUCC_2023,urban,share_black,maj_black,share_hisp,maj_hisp,share_male,adult_pop,tot_pop,share_elderly,child_pop,share_college,r_lfp,r_unemp,median_hh_inc,hh_lt_10k,hh_10k_25k,hh_25k_50k,hh_50k_75k,hh_under_75k,hh_over_75k,r_marriage,hh_inc_pct,prep_per_cap_17,prep_per_cap_21,share_ctc_dif,mean_ctc_dif,share_eitc_dif,mean_eitc_dif,tot_ctc_dif,tot_eitc_dif,state_ind_01,state_ind_02,state_ind_04,state_ind_05,state_ind_06,state_ind_08,state_ind_09,state_ind_10,state_ind_11,state_ind_12,state_ind_13,state_ind_15,state_ind_16,state_ind_17,state_ind_18,state_ind_19,state_ind_20,state_ind_21,state_ind_22,state_ind_23,state_ind_24,state_ind_25,state_ind_26,state_ind_27,state_ind_28,state_ind_29,state_ind_30,state_ind_31,state_ind_32,state_ind_33,state_ind_34,state_ind_35,state_ind_36,state_ind_37,state_ind_38,state_ind_39,state_ind_40,state_ind_41,state_ind_42,state_ind_44,state_ind_45,state_ind_46,state_ind_47,state_ind_48,state_ind_49,state_ind_50,state_ind_51,state_ind_53,state_ind_54,state_ind_55,state_ind_56,ppc17_x_maj_black,ppc21_x_maj_black,ps17_x_maj_black,ps21_x_maj_black,ppc17_x_maj_hisp,ppc21_x_maj_hisp,ps17_x_maj_hisp,ps21_x_maj_hisp,ppc17_x_urban,ppc21_x_urban,ps17_x_urban,ps21_x_urban,ppc17_x_share_college,ppc21_x_share_college,ps17_x_share_college,ps21_x_share_college,ppc17_x_hh_inc_pct,ppc21_x_hh_inc_pct,ps17_x_hh_inc_pct,ps21_x_hh_inc_pct,ppc17_x_r_marriage,ppc21_x_r_marriage,ps17_x_r_marriage,ps21_x_r_marriage
2000.0,580.0,450.0,1910.0,32027,32,2290.0,3130.0,2000.0,5413.0,0.0,0.519650655021834,0.7554585152838428,0.14410480349344978,0.25327510917030566,2834.0314136125653,3448.275862068965,1210.0,1190.0,0.2795031055900621,1984.4444444444443,893.0,0.24503311258278146,2351.3513513513512,870.0,0.8430493273542601,2040.0,0.12745098039215685,1365.3846153846155,355.0,0.5882352941176471,260.0,370.0,6.5,8.0,8.0,0.0,0.04004199160167966,0.0,24.7,1.0,65.2,5472.0,6668.0,0.15491901619676066,1196.0,0.09818050801657359,43.1,5.1,62841.0,142.0,126.0,464.0,376.0,1108.0,749.0,0.426,0.7041355721393034,0.0014619883040935672,0.0011878654970760233,0.1258241287781488,1905.3912466843499,0.034469993007280625,-672.5825825825823,1598.85,-90.09999999999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0014619883040935672,0.0011878654970760233,0.5882352941176471,0.519650655021834,0.0,0.0,0.0,0.0,0.0001435387544101953,0.00011662523795828368,0.05775324000974917,0.051019565301188896,0.001029437970963894,0.0008364183514081638,0.4141973953760609,0.3659045112863629,0.0006228070175438596,0.0005060307017543859,0.25058823529411767,0.2213711790393013
1127.0,370.0,340.0,1850.0,32029,32,2210.0,3080.0,1127.0,4620.0,0.0,0.42081447963800905,0.7330316742081447,0.13574660633484162,0.167420814479638,2497.297297297297,3045.9459459459463,740.0,930.0,0.2361111111111111,1602.9411764705883,545.0,0.14388489208633093,1670.0,334.0,0.861904761904762,2040.0,0.049019607843137254,1320.0,132.0,0.45588235294117646,100.0,200.0,26.5,29.5,2.0,1.0,0.0506548060291574,0.0,2.3,1.0,52.9,3186.0,4047.0,0.34519397084259945,861.0,0.2556480380499406,44.4,2.3,66713.0,45.0,214.0,347.0,298.0,904.0,707.0,0.449,0.7882462686567164,0.009259259259259259,0.008317639673571877,0.11840120663650075,1554.3459459459464,0.09222621902478018,-284.1588235294116,977.84,167.58000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.009259259259259259,0.008317639673571877,0.45588235294117646,0.42081447963800905,0.009259259259259259,0.008317639673571877,0.45588235294117646,0.42081447963800905,0.0023671114634253756,0.0021263882637549986,0.11654542911100232,0.10758039610246369,0.007298576561636263,0.006556348436724101,0.3593475636523266,0.3317054433713784,0.004157407407407407,0.003734620213433773,0.20469117647058824,0.18894570135746608
158082.0,52050.0,38910.0,197960.0,32031,32,251360.0,333670.0,158082.0,495121.0,0.006444939528962444,0.4661839592616168,0.803071292170592,0.14011775938892426,0.20707352005092297,2501.116387148919,3037.1181556195966,105670.0,117180.0,0.23601843988839014,1753.9450012850166,68246.0,0.1936904761904762,2150.921942224954,69991.0,0.8395856906606319,230980.0,0.0939908217161659,1306.4947029018886,28364.0,0.4694345830807862,21710.0,32540.0,390.0,441.0,2.0,1.0,0.035984809007874805,0.0,25.3,1.0,50.7,364866.0,479758.0,0.16392222745634258,114892.0,0.29922939625843553,66.5,3.3,74292.0,8222.0,17996.0,35057.0,34030.0,95305.0,93573.0,0.474,0.8837064676616916,0.0012086629063820691,0.001068885563467136,0.11308269833475706,1560.7791413404627,0.042327963697913945,-676.5967934291812,126030.68000000001,-10843.829999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0012086629063820691,0.001068885563467136,0.4694345830807862,0.4661839592616168,0.0012086629063820691,0.001068885563467136,0.4694345830807862,0.4661839592616168,0.00036166747175667255,0.00031984198182562874,0.14046862687809406,0.1394959446752207,0.0010681032275926122,0.0009445810856261195,0.4148423772125605,0.41196977991962536,0.0005729062176251008,0.0005066517570834224,0.22251199238029265,0.22097119669000637
3469.0,1030.0,780.0,3550.0,32033,32,4290.0,5780.0,3469.0,9630.0,0.0,0.5337995337995338,0.7738927738927739,0.17715617715617715,0.2400932400932401,2712.676056338028,3367.9611650485435,2110.0,2290.0,0.27177700348432055,1871.7948717948718,1460.0,0.19014084507042253,2303.703703703704,1244.0,0.84375,3910.0,0.09462915601023018,1335.135135135135,494.0,0.5805626598465473,370.0,540.0,5.0,6.0,9.0,0.0,0.07724107919930374,0.0,17.0,1.0,60.4,7388.0,9192.0,0.1823324630113142,1804.0,0.12426509887760556,48.2,1.8,63590.0,195.0,472.0,632.0,748.0,2047.0,1435.0,0.465,0.7248134328358209,0.0008121277747698972,0.0006767731456415809,0.14546408408300993,1859.258462345841,0.08163615841389801,-731.3903133903134,2910.78,54.2800000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0008121277747698972,0.0006767731456415809,0.5805626598465473,0.5337995337995338,0.0,0.0,0.0,0.0,0.00010091913823303105,8.40992818608592e-05,0.07214367633047689,0.06633265184841883,0.0005886411203322856,0.0004905342669435712,0.42079961445967096,0.38690507253940093,0.0003776394152680022,0.00031469951272333513,0.2699616368286445,0.24821678321678323
18140.0,5980.0,5250.0,25120.0,32510,32,30040.0,39770.0,18140.0,62281.0,0.021637816245006658,0.4543941411451398,0.7536617842876165,0.14380825565912117,0.19906790945406125,2479.3391719745223,3033.4448160535117,11720.0,13650.0,0.24671052631578946,1763.047619047619,9256.0,0.2020342117429496,2171.62471395881,9490.0,0.8639860139860139,28160.0,0.10227272727272728,1262.1527777777776,3635.0,0.4627130681818182,2880.0,4370.0,27.5,37.5,3.0,1.0,0.028296840761254032,0.0,24.9,1.0,51.6,44926.0,57957.0,0.2018220404782856,13031.0,0.21319201615880806,60.8,2.8,62217.0,917.0,3279.0,4892.0,4554.0,13642.0,9549.0,0.452,0.6887437810945274,0.0008347059609135022,0.0006121177046699017,0.09679518218133397,1607.2121771646232,0.044676314572839854,-690.8883077258358,14032.45,-1467.699999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0008347059609135022,0.0006121177046699017,0.4627130681818182,0.4543941411451398,0.0008347059609135022,0.0006121177046699017,0.4627130681818182,0.4543941411451398,0.00017795264670692477,0.00013049860758507817,0.09864673190870983,0.09687320308148235,0.0005748985396217063,0.0004215922623892513,0.3186907481413953,0.31296113887950394,0.000377287094332903,0.00027667720251079553,0.20914630681818183,0.2053861517976032
17555.0,6120.0,5170.0,28260.0,33001,33,35310.0,49190.0,17555.0,72268.0,0.019824412347776835,0.4358538657604078,0.7683375814216936,0.12092891532143868,0.17332200509770604,2557.25406935598,2868.4640522875816,11110.0,15390.0,0.22705314009661837,1665.5705996131528,8611.0,0.17290108063175394,1976.923076923077,8224.0,0.8464603125957708,33630.0,0.06690454950936664,1201.3333333333333,2703.0,0.43235206660719594,2250.0,4160.0,52.0,58.666666666666664,4.0,0.0,0.010474012146068301,0.0,1.9,1.0,49.3,50504.0,63395.0,0.22052212319583564,12891.0,0.29702453453975985,63.2,2.3,75035.0,932.0,2643.0,4995.0,4212.0,12782.0,12789.0,0.536,0.888681592039801,0.001161624161782565,0.0010296214161254554,0.1064174555883394,1510.9573856209151,0.05415205946486443,-568.3524773099239,14500.61,-682.119999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.001161624161782565,0.0010296214161254554,0.43235206660719594,0.4358538657604078,0.0,0.0,0.0,0.0,0.00034503087596360506,0.00030582282187683176,0.12841917134130562,0.1294592916048401,0.0010323140094448291,0.0009150055992806441,0.384223322874181,0.3873353073206609,0.0006226305507154549,0.0005518770790432442,0.23174070770145705,0.2336176720475786
12033.0,4220.0,4200.0,22400.0,33003,33,28000.0,39510.0,12033.0,56413.0,0.020714285714285713,0.49785714285714283,0.7146428571428571,0.10142857142857142,0.15071428571428572,2518.4375,2851.4218009478673,7870.0,13940.0,0.23217247097844113,1661.1904761904761,6977.0,0.18144329896907216,1971.0227272727273,6938.0,0.8522148177185418,26460.0,0.06991685563114135,1219.4594594594594,2256.0,0.4897959183673469,1850.0,3520.0,46.0,51.5,6.0,0.0,0.010368087107944197,0.0,1.6,1.0,50.4,41276.0,49961.0,0.2850423330197554,8685.0,0.3527276178724818,61.6,3.5,70873.0,912.0,2409.0,4369.0,3640.0,11330.0,10191.0,0.541,0.847636815920398,0.0012476984203895725,0.001114449074522725,0.08079743008314437,1473.4326117586784,0.05072917200936897,-566.0652056277054,9483.720000000001,-862.9399999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0012476984203895725,0.001114449074522725,0.4897959183673469,0.49785714285714283,0.0,0.0,0.0,0.0,0.0004400976916472723,0.00039309696729659276,0.17276454752937884,0.17560796404079987,0.0010575951162879274,0.0009446480650338769,0.41516905269570514,0.42200204335465524,0.0006750048454307588,0.0006029169493167942,0.2649795918367347,0.26934071428571427
22361.0,7430.0,5980.0,32370.0,33005,33,38880.0,53350.0,22361.0,83245.0,0.013117283950617283,0.4102366255144033,0.7962962962962963,0.1412037037037037,0.1911008230452675,2571.6713005869633,3009.5558546433376,13970.0,15950.0,0.22833142420771288,1667.391304347826,9971.0,0.17277676950998186,1940.7563025210084,9238.0,0.8675388389206868,37550.0,0.06844207723035953,1268.4824902723735,3260.0,0.4143808255659121,2570.0,4760.0,59.0,65.33333333333333,4.0,0.0,0.01611026113791796,0.0,2.1,1.0,49.3,59515.0,76473.0,0.20144364677729396,16958.0,0.2960562030975571,63.7,2.3,69360.0,1080.0,3491.0,5796.0,5686.0,16053.0,13938.0,0.48,0.8308457711442786,0.0010977624688453891,0.0009913467193144586,0.12265874581490796,1576.1706406355556,0.05555465469773102,-525.6633175009133,18677.2,-467.9399999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0010977624688453891,0.0009913467193144586,0.4143808255659121,0.4102366255144033,0.0,0.0,0.0,0.0,0.0003249993884293662,0.0002934943456734583,0.12268001385347505,0.12145309772134866,0.0009120713049610944,0.000823656229480172,0.344286556564713,0.34084336547714106,0.0005269259850457867,0.00047584642527094014,0.1989027962716378,0.19691358024691358
8586.0,2870.0,3290.0,13570.0,33007,33,15570.0,21560.0,8586.0,34849.0,0.0224791265253693,0.5009633911368016,0.783558124598587,0.14964675658317278,0.18432883750802825,2568.0913780397937,2991.637630662021,5120.0,7800.0,0.28240343347639485,1727.355623100304,5683.0,0.2168284789644013,1999.6268656716418,5359.0,0.8898473788984738,15160.0,0.08905013192612138,1176.2962962962963,1588.0,0.5112137203166227,1350.0,2680.0,22.5,27.5,7.0,0.0,0.026721938775510205,0.0,2.0,1.0,53.9,25825.0,31360.0,0.23775510204081632,5535.0,0.19323102636177164,56.5,2.5,52054.0,512.0,2324.0,3688.0,2598.0,9122.0,4470.0,0.49200000000000005,0.3697139303482587,0.0010648596321393999,0.0008712487899322362,0.09527870558190688,1662.4228158472063,0.06557495451199355,-532.2227351086508,6791.56,-372.66999999999916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0010648596321393999,0.0008712487899322362,0.5112137203166227,0.5009633911368016,0.0,0.0,0.0,0.0,0.00020576391964951483,0.00016835229789505758,0.09878235186700068,0.09680167023903782,0.0003936934398674585,0.0003221128144370115,0.18900283378621408,0.18521314429777894,0.0005239109390125847,0.00042865440464666025,0.2515171503957784,0.24647398843930637
21509.0,7540.0,6550.0,35980.0,33009,33,46150.0,63540.0,21509.0,88650.0,0.016684723726977248,0.437919826652221,0.7843986998916577,0.12026002166847237,0.16338028169014085,2463.868816008894,2852.652519893899,14340.0,20210.0,0.22068733153638814,1632.824427480916,10695.0,0.165149136577708,1868.0608365019011,9826.0,0.8402777777777778,44730.0,0.05902079141515761,1209.090909090909,3192.0,0.4500335345405768,2640.0,5260.0,57.5,82.5,5.0,0.0,0.017841252403185938,0.0,2.6,1.0,49.2,71789.0,91025.0,0.20776709695138698,19236.0,0.3758076141799358,61.5,1.8,73755.0,1581.0,4031.0,6471.0,5474.0,17557.0,16800.0,0.45799999999999996,0.8790422885572139,0.0011492011310925072,0.0008009583640947777,0.10435949027498323,1486.3797926211719,0.05553819495868015,-478.08431776623206,17902.04,-408.3799999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0011492011310925072,0.0008009583640947777,0.4500335345405768,0.437919826652221,0.0,0.0,0.0,0.0,0.00043187853528875875,0.00030100625186792277,0.1691260289166579,0.16457360525626225,0.0010101963922880962,0.0007040762734129156,0.3955985081300406,0.38495004662494675,0.0005263341180403682,0.00036683893075540816,0.20611535881958418,0.20056728060671722
124335.0,44230.0,28810.0,169150.0,33011,33,223090.0,303190.0,124335.0,425566.0,0.01497153615132906,0.421623559998207,0.8353131023353804,0.1262719081984849,0.19826079160876775,2515.9089565474433,2811.1010626271764,84300.0,94060.0,0.2118849746267559,1745.4703228045819,50287.0,0.16236086299299163,2040.4993652137114,48217.0,0.8144923258559622,217330.0,0.0614273225049464,1230.9363295880148,16433.0,0.4167855335204528,13350.0,23630.0,231.5,284.1666666666667,2.0,1.0,0.04420885413694043,0.0,7.4,1.0,50.0,325120.0,420504.0,0.15782251774061604,95384.0,0.3709831152649837,70.5,2.8,86930.0,5329.0,12842.0,27006.0,25926.0,71103.0,94206.0,0.502,0.9483830845771144,0.00087403625328084,0.0007120447834645669,0.13683346910382135,1420.1430101927197,0.04952411163376427,-560.2939598869116,105765.71,-4198.209999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00087403625328084,0.0007120447834645669,0.4167855335204528,0.421623559998207,0.00087403625328084,0.0007120447834645669,0.4167855335204528,0.421623559998207,0.00032425269209666034,0.00026415659197786574,0.15462039562279586,0.1564152217572476,0.0008289211979187071,0.0006752912280991694,0.3952723498872453,0.3998606523614836,0.00043876619914698167,0.0003574464812992126,0.2092263378272673,0.21165502711909992
43411.0,15390.0,10200.0,63260.0,33013,33,79650.0,110070.0,43411.0,162255.0,0.027871939736346517,0.3871939736346516,0.803264281230383,0.11889516635279347,0.19322033898305085,2564.8909263357573,2820.727745289149,28670.0,30840.0,0.2038776733959624,1634.8039215686274,16675.0,0.15840090514802943,1950.1190476190475,16381.0,0.840173371258296,76820.0,0.058708669617287164,1215.0776053215077,5480.0,0.3846654517052851,4510.0,8400.0,120.5,148.16666666666666,4.0,0.0,0.022093958152212993,0.0,2.4,1.0,49.6,119434.0,152983.0,0.18355634286162514,33549.0,0.3294009276168005,65.8,2.4,82457.0,1812.0,5700.0,9855.0,9395.0,26762.0,32413.0,0.527,0.9322139303482587,0.0012405735943422029,0.0010089254316191368,0.1345116693657637,1447.6900512758455,0.04547676824793298,-568.8306022408958,37218.6,-1835.5299999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0012405735943422029,0.0010089254316191368,0.3846654517052851,0.3871939736346516,0.0,0.0,0.0,0.0,0.00040864609275323,0.0003323409730715245,0.12670915661385648,0.12754205408288924,0.0011564799862680112,0.0009405343420379889,0.3585904926033721,0.3609476159691186,0.0006537822842183409,0.0005317037024632851,0.20271869304868526,0.2040512241054614
83145.0,31430.0,15930.0,124490.0,33015,33,174170.0,243800.0,83145.0,310226.0,0.015157604639145662,0.4716656140552334,0.8088649021071367,0.09536659585462479,0.18045587644255612,2491.9752590569524,2645.4024817053773,60470.0,82150.0,0.1675960021041557,1464.5951035781543,23331.0,0.11819312852904584,1767.4493927125504,21828.0,0.7904736945554609,170430.0,0.035439769993545735,1186.7549668874174,7168.0,0.4662911459250132,6040.0,12350.0,244.33333333333334,290.8333333333333,1.0,1.0,0.013661752528207538,0.0,3.3,1.0,49.8,245898.0,312771.0,0.18062416272608395,66873.0,0.4061183316091339,69.9,2.5,101683.0,3051.0,8762.0,15442.0,17351.0,44606.0,79474.0,0.5589999999999999,0.9819651741293532,0.0011827397267701783,0.0009936369280487574,0.1450161064490104,1304.3693691225958,0.04940287357510986,-532.6227101870275,75045.16,-1334.6399999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0011827397267701783,0.0009936369280487574,0.4662911459250132,0.4716656140552334,0.0011827397267701783,0.0009936369280487574,0.4662911459250132,0.4716656140552334,0.0004803322845637477,0.0004035341714443864,0.18936938222717756,0.19155205225750904,0.0011614092217475819,0.0009757168590727538,0.45788166630323124,0.4631592068365756,0.0006611515072645295,0.0005554430427792554,0.2606567505720824,0.26366107825687546
36032.0,12880.0,8700.0,52770.0,33017,33,66100.0,89340.0,36032.0,131610.0,0.014674735249621785,0.3659606656580938,0.8301059001512859,0.14130105900151285,0.19485627836611194,2494.030699260944,2797.5155279503106,23030.0,24190.0,0.20346117867165575,1696.2068965517242,14757.0,0.1570284697508897,1955.240793201133,13804.0,0.837077743656053,63500.0,0.06173228346456693,1180.6122448979593,4628.0,0.36503937007874016,3920.0,7060.0,58.5,67.5,1.0,1.0,0.020758357708387572,0.0,2.8,1.0,49.3,98957.0,130598.0,0.15216925220906904,31641.0,0.32171229728842493,68.4,2.6,76560.0,1929.0,5030.0,8668.0,9248.0,24875.0,25755.0,0.474,0.9017412935323383,0.00068211445375264,0.0005911658599189547,0.133123994901545,1463.4236912156168,0.046432708920766064,-513.215199765556,30802.36,-841.5199999999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00068211445375264,0.0005911658599189547,0.36503937007874016,0.3659606656580938,0.00068211445375264,0.0005911658599189547,0.36503937007874016,0.3659606656580938,0.0002194446079304009,0.0001901853268730141,0.11743765434875102,0.11773404646606656,0.00061509076986401,0.0005330786672154753,0.32917107376503313,0.3300018440324851,0.00032332225107875134,0.0002802126176015845,0.17302866141732282,0.17346535552193645
12436.0,4310.0,3630.0,18540.0,33019,33,22340.0,30790.0,12436.0,47521.0,0.024171888988361683,0.4341987466427932,0.806177260519248,0.16517457475380484,0.19292748433303492,2563.160733549083,2885.38283062645,7900.0,9700.0,0.2402382528127068,1761.4325068870523,6394.0,0.18659987476518472,2060.06711409396,6139.0,0.8676820561637315,21590.0,0.07642427049559981,1163.030303030303,1919.0,0.4548402037980547,1650.0,2980.0,30.166666666666668,42.83333333333333,7.0,0.0,0.012527549008235703,0.0,1.8,1.0,50.0,34260.0,43105.0,0.2164250086996868,8845.0,0.27768910676623154,57.7,1.7,64587.0,1195.0,1843.0,3475.0,2558.0,9071.0,7201.0,0.47,0.7496890547263682,0.0012502432379840436,0.0008805215022377894,0.1165032138374351,1571.1585882022077,0.053638378047522084,-566.443332039122,10267.53,-543.0699999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0012502432379840436,0.0008805215022377894,0.4548402037980547,0.4341987466427932,0.0,0.0,0.0,0.0,0.0003471789279963101,0.0002445112294448721,0.12630416991405252,0.12057226211425451,0.0009372936712622914,0.0006601173326788901,0.34098872243691225,0.32551404793400945,0.0005876143218525005,0.000413845106051761,0.21377489578508568,0.20407341092211279
93467.0,31820.0,29070.0,112900.0,34001,34,139740.0,180770.0,93467.0,293951.0,0.006726778302561901,0.6198654644339487,0.7954773150135966,0.14247888936596537,0.2277086016888507,2603.640389725421,2937.3664362036457,62900.0,86620.0,0.2872245825511313,2033.0237358101133,59100.0,0.25754488112566715,2445.5162019593067,64904.0,0.8360840210052514,133840.0,0.13224745965331738,1272.0338983050847,22515.0,0.6109533771667663,17700.0,26540.0,260.4166666666667,306.4166666666667,2.0,1.0,0.16499735271027696,0.0,19.4,1.0,48.7,208715.0,273865.0,0.18244755627772807,65150.0,0.2748660372544016,63.6,5.4,66473.0,5520.0,14466.0,20853.0,16682.0,57521.0,47756.0,0.45299999999999996,0.7838930348258707,0.0014681104217074321,0.0012477141876083018,0.09546114203553333,1499.9681311189001,0.029679701425464167,-730.4095724039032,68025.05,-14241.51999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0014681104217074321,0.0012477141876083018,0.6109533771667663,0.6198654644339487,0.0014681104217074321,0.0012477141876083018,0.6109533771667663,0.6198654644339487,0.0004035336938666103,0.0003429542543739889,0.16793033372902288,0.1703799638398187,0.0011508415339317277,0.0009780744611195674,0.47892209696437127,0.4859082200988759,0.0006650540210334667,0.0005652145269865606,0.2767618798565451,0.28079905538857874
245413.0,96070.0,54200.0,321550.0,34003,34,481180.0,664270.0,245413.0,820510.0,0.0031796832786067583,0.7313479363232055,0.774990647990357,0.059832079471299725,0.199655014755393,2551.733789457316,2554.522743832622,223820.0,351910.0,0.20390504495692413,1714.6309963099632,92933.0,0.1658723949071769,2033.0617495711833,94822.0,0.7628891289403908,469620.0,0.05666283378050339,1273.8444193912064,33897.0,0.7172181763979387,26610.0,46640.0,1333.0,1542.5,1.0,1.0,0.07536262603897882,0.0,21.0,1.0,48.9,727942.0,952979.0,0.17176244177468758,225037.0,0.4855508597201792,66.8,3.5,109497.0,11735.0,25175.0,43816.0,41803.0,122529.0,226145.0,0.544,0.9878731343283582,0.0021189875017515133,0.0018311898475427987,0.1429921809748896,1115.0785499205588,0.038032650049747235,-582.7287807054738,207109.39,-14215.859999999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0021189875017515133,0.0018311898475427987,0.7172181763979387,0.7313479363232055,0.0021189875017515133,0.0018311898475427987,0.7172181763979387,0.7313479363232055,0.001028876203211762,0.0008891358047852698,0.3482459021569583,0.3551066192363113,0.002093290824957885,0.001808983254242373,0.708520567915501,0.7224789781401816,0.0011527292009528233,0.0009961672770632825,0.3901666879604787,0.39785327735982384
140184.0,50270.0,29290.0,174940.0,34005,34,234470.0,317790.0,140184.0,454375.0,0.009510811617690962,0.5644218876615346,0.8034716594873544,0.11796818356292917,0.2143984305028362,2597.3190808277122,2788.621444201313,104160.0,132340.0,0.20781893004115226,1751.4510071696825,51300.0,0.1646523628462792,2097.360824742268,50861.0,0.8037549870922319,227310.0,0.06620914170076107,1263.720930232558,19019.0,0.5512295983458713,15050.0,24250.0,416.0,538.0,1.0,1.0,0.1943677706247745,0.0,8.6,1.0,49.5,353957.0,460102.0,0.1697297555759375,106145.0,0.3751868994480969,66.4,3.4,95935.0,5043.0,11485.0,24093.0,25244.0,65865.0,106535.0,0.512,0.9723258706467661,0.0015199586390437256,0.0011752840034241448,0.1481892888020751,1360.6167930385225,0.04316656719487305,-618.5667247890804,118692.53,-6172.929999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0015199586390437256,0.0011752840034241448,0.5512295983458713,0.5644218876615346,0.0015199586390437256,0.0011752840034241448,0.5512295983458713,0.5644218876615346,0.0005702685690721645,0.0004409511612156514,0.20681412388740725,0.2117636980123732,0.001477895107055264,0.0011427590418865985,0.5359747991379165,0.5488020033325928,0.0007782188231903875,0.0006017454097531622,0.2822295543530861,0.2889840064827057
